CASEID;AGE1979;SAMPLE_SEX;SAMPLE_RACE;AFQT;ASVAB;HIGHESTGRADE;HEALTHLIMIT;INCOME;INDUSTRY;NUMJOBS;URBAN_RURAL;REGION;MARSTAT_COL;YR_ENT_LF;YR_EMP;YR_UNEMP;YR_OUT;AGE_ENT;UNEMP
8573.0;20.0;Male;Black;1980.0;0.0;Less than high school;No;3100.0;Public Administration;1.0;Rural;South;Never married;1979.0;15.0;3.0;1.0;20.0;1.0
8576.0;15.0;Male;Black;15222.0;8.0;Less than high school;No;2200.0;Personal Services;4.0;Rural;South;Never married;1980.0;11.0;3.0;3.0;16.0;1.0
8581.0;19.0;Male;Black;5292.0;19.0;High school;No;17500.0;Professional and Related Services;2.0;Rural;South;Other;1979.0;19.0;0.0;0.0;19.0;0.0
8586.0;20.0;Male;Black;2995.0;13.0;High school;No;24000.0;Manufacturing;2.0;Rural;South;Never married;1980.0;18.0;0.0;0.0;21.0;0.0
8587.0;18.0;Male;Black;7410.0;11.0;High school;No;14560.0;Professional and Related Services;2.0;Rural;South;Never married;1979.0;19.0;0.0;0.0;18.0;0.0
8596.0;14.0;Male;Black;30157.0;36.0;Less than high school;No;15000.0;Professional and Related Services;3.0;Rural;South;Other;1986.0;6.0;3.0;2.0;21.0;1.0
8599.0;14.0;Male;Black;9726.0;43.0;High school;No;25700.0;Professional and Related Services;3.0;Rural;South;Never married;1986.0;9.0;1.0;1.0;21.0;1.0
8602.0;18.0;Male;Black;10315.0;38.0;High school;No;15000.0;Wholesale and Retail Trade;3.0;Urban;South;Married, together;1982.0;16.0;0.0;0.0;21.0;0.0
8604.0;15.0;Male;Black;28857.0;25.0;High school;No;34000.0;Public Administration;2.0;Rural;South;Never married;1984.0;14.0;0.0;0.0;20.0;0.0
8616.0;15.0;Male;Black;36410.0;35.0;College;No;29200.0;Professional and Related Services;2.0;Urban;South;Married, together;1986.0;12.0;0.0;0.0;22.0;0.0
8625.0;16.0;Male;Black;39652.0;44.0;College;No;29700.0;Professional and Related Services;2.0;Urban;South;Married, together;1980.0;13.0;0.0;5.0;17.0;0.0
8628.0;14.0;Male;Black;12050.0;8.0;High school;No;0.0;Professional and Related Services;2.0;Urban;South;Married, together;1984.0;14.0;0.0;0.0;19.0;0.0
8629.0;15.0;Male;Black;1568.0;9.0;Less than high school;No;5000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1980.0;14.0;0.0;3.0;16.0;0.0
8630.0;15.0;Male;Black;4394.0;18.0;High school;No;14000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1984.0;11.0;1.0;1.0;20.0;1.0
8650.0;18.0;Male;Black;7079.0;30.0;High school;No;0.0;Construction;0.0;Urban;South;Never married;1980.0;3.0;0.0;15.0;19.0;0.0
8651.0;17.0;Male;Black;2727.0;35.0;High school;No;13000.0;Personal Services;4.0;Urban;South;Never married;1983.0;14.0;0.0;0.0;21.0;0.0
8653.0;14.0;Male;Black;15197.0;6.0;High school;No;18000.0;Business and Repair Services;2.0;Urban;South;Never married;1986.0;8.0;0.0;1.0;21.0;0.0
8656.0;19.0;Male;Non-Black, Non-Hispanic;5963.0;27.0;High school;No;14500.0;Business and Repair Services;2.0;Urban;South;Married, together;1979.0;12.0;0.0;0.0;19.0;0.0
8661.0;16.0;Male;Black;26126.0;37.0;Less than high school;No;17000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1982.0;15.0;1.0;0.0;19.0;1.0
8669.0;16.0;Male;Black;3684.0;38.0;College;No;31000.0;Manufacturing;2.0;Urban;Northeast;Never married;1988.0;8.0;0.0;1.0;25.0;0.0
8672.0;21.0;Male;Black;911.0;13.0;Less than high school;No;8000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1979.0;16.0;1.0;0.0;21.0;1.0
8678.0;18.0;Male;Black;2343.0;6.0;High school;No;10460.0;Professional and Related Services;2.0;Urban;South;Never married;1986.0;11.0;1.0;0.0;25.0;1.0
8681.0;17.0;Male;Black;20572.0;25.0;College;No;26000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1979.0;16.0;1.0;1.0;17.0;1.0
8682.0;18.0;Male;Black;877.0;7.0;Less than high school;No;20150.0;Professional and Related Services;2.0;Urban;South;Never married;1980.0;17.0;1.0;0.0;19.0;1.0
8687.0;20.0;Male;Black;18007.0;12.0;College;No;22000.0;Public Administration;2.0;Urban;South;Other;1981.0;14.0;0.0;1.0;22.0;0.0
8689.0;18.0;Male;Black;3650.0;5.0;High school;No;13000.0;Public Administration;2.0;Urban;South;Married, together;1980.0;17.0;0.0;1.0;19.0;0.0
8691.0;17.0;Male;Black;764.0;7.0;Less than high school;No;3000.0;Public Administration;2.0;Urban;South;Married, together;1985.0;7.0;2.0;4.0;23.0;1.0
8698.0;15.0;Male;Black;38892.0;35.0;College;No;22000.0;Professional and Related Services;3.0;Urban;North central;Married, together;1983.0;10.0;4.0;1.0;19.0;1.0
8699.0;21.0;Male;Non-Black, Non-Hispanic;23176.0;46.0;High school;No;20000.0;Manufacturing;2.0;Urban;North central;Married, together;1979.0;11.0;1.0;0.0;21.0;1.0
8704.0;17.0;Male;Hispanic;17214.0;37.0;High school;No;18000.0;Professional and Related Services;2.0;Urban;North central;Married, together;1980.0;16.0;2.0;0.0;18.0;1.0
8711.0;20.0;Male;Non-Black, Non-Hispanic;17336.0;28.0;Less than high school;No;13000.0;Wholesale and Retail Trade;3.0;Rural;North central;Other;1979.0;9.0;3.0;0.0;20.0;1.0
8722.0;20.0;Male;Hispanic;61999.0;45.0;High school;No;15000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1979.0;19.0;0.0;0.0;20.0;0.0
8723.0;18.0;Male;Hispanic;24006.0;46.0;College;No;19000.0;Manufacturing;2.0;Urban;North central;Never married;1984.0;11.0;1.0;0.0;23.0;1.0
8724.0;15.0;Male;Hispanic;54186.0;33.0;Less than high school;No;28000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;North central;Never married;1985.0;10.0;0.0;0.0;21.0;0.0
8726.0;17.0;Male;Hispanic;2059.0;41.0;High school;No;15000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;North central;Married, together;1982.0;12.0;4.0;0.0;20.0;1.0
8727.0;16.0;Male;Hispanic;17730.0;48.0;High school;No;23000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;North central;Married, together;1984.0;14.0;0.0;0.0;21.0;0.0
8730.0;19.0;Male;Non-Black, Non-Hispanic;963.0;15.0;Less than high school;Yes;4000.0;Agriculture, Forestry, Fishing, and Hunting;4.0;Urban;North central;Other;1979.0;9.0;2.0;1.0;19.0;1.0
8740.0;16.0;Male;Hispanic;70230.0;44.0;High school;No;14300.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1979.0;16.0;2.0;1.0;16.0;1.0
8741.0;15.0;Male;Hispanic;40836.0;37.0;College;No;18783.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1982.0;13.0;0.0;3.0;18.0;0.0
8743.0;20.0;Male;Non-Black, Non-Hispanic;42092.0;34.0;High school;No;26000.0;Construction;2.0;Rural;North central;Married, together;1979.0;12.0;0.0;0.0;20.0;0.0
8746.0;21.0;Male;Non-Black, Non-Hispanic;53663.0;63.0;College;Yes;17534.0;Construction;2.0;Urban;North central;Married, together;1979.0;12.0;0.0;0.0;21.0;0.0
8749.0;21.0;Male;Black;18298.0;15.0;Less than high school;No;18738.0;Construction;2.0;Rural;North central;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
8768.0;20.0;Male;Non-Black, Non-Hispanic;86161.0;59.0;College;No;17200.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Married, together;1982.0;9.0;0.0;0.0;23.0;0.0
8775.0;19.0;Male;Non-Black, Non-Hispanic;78447.0;56.0;College;No;28000.0;Public Administration;2.0;Rural;Northeast;Never married;1979.0;12.0;0.0;0.0;19.0;0.0
8790.0;18.0;Male;Black;11875.0;39.0;High school;No;18000.0;Personal Services;2.0;Urban;North central;Married, together;1985.0;12.0;1.0;0.0;24.0;1.0
8792.0;19.0;Male;Black;81294.0;41.0;High school;No;10000.0;Manufacturing;3.0;Urban;North central;Never married;1980.0;16.0;2.0;0.0;20.0;1.0
8796.0;20.0;Male;Non-Black, Non-Hispanic;51531.0;44.0;College;No;18000.0;Manufacturing;2.0;Urban;North central;Never married;1979.0;12.0;0.0;0.0;20.0;0.0
8810.0;15.0;Male;Hispanic;18930.0;37.0;Less than high school;No;52000.0;Public Administration;2.0;Urban;South;Married, together;1985.0;12.0;0.0;0.0;21.0;0.0
8823.0;20.0;Male;Non-Black, Non-Hispanic;51081.0;46.0;College;No;38500.0;Construction;2.0;Rural;West;Married, together;1982.0;9.0;0.0;0.0;23.0;0.0
8836.0;22.0;Male;Non-Black, Non-Hispanic;76620.0;37.0;High school;No;26500.0;Entertainment and Recreation Services;2.0;Rural;Northeast;Never married;1979.0;10.0;2.0;0.0;22.0;1.0
8837.0;22.0;Male;Non-Black, Non-Hispanic;47554.0;48.0;High school;No;24000.0;Wholesale and Retail Trade;2.0;Rural;Northeast;Married, together;1979.0;11.0;1.0;0.0;22.0;1.0
8838.0;19.0;Male;Non-Black, Non-Hispanic;65630.0;34.0;High school;No;21000.0;Wholesale and Retail Trade;2.0;Rural;West;Married, together;1979.0;12.0;0.0;0.0;19.0;0.0
8846.0;19.0;Male;Non-Black, Non-Hispanic;61616.0;49.0;High school;No;18800.0;Public Administration;2.0;Rural;Northeast;Married, together;1979.0;12.0;0.0;0.0;19.0;0.0
8855.0;19.0;Male;Hispanic;51674.0;45.0;College;No;5000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Never married;1979.0;19.0;0.0;0.0;19.0;0.0
8856.0;15.0;Male;Hispanic;39498.0;42.0;High school;No;9400.0;Personal Services;3.0;Urban;South;Married, together;1982.0;15.0;1.0;0.0;18.0;1.0
8857.0;20.0;Male;Hispanic;30258.0;37.0;Less than high school;No;12000.0;Manufacturing;2.0;Urban;West;Married, together;1980.0;15.0;3.0;0.0;21.0;1.0
8859.0;15.0;Male;Hispanic;52504.0;44.0;High school;No;15000.0;Construction;2.0;Urban;South;Married, together;1989.0;9.0;0.0;0.0;25.0;0.0
8860.0;21.0;Male;Hispanic;20313.0;43.0;College;No;11000.0;Professional and Related Services;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
8862.0;20.0;Male;Hispanic;65934.0;50.0;College;No;30000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1979.0;18.0;0.0;0.0;20.0;0.0
8863.0;18.0;Male;Hispanic;56183.0;30.0;College;No;0.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1981.0;15.0;1.0;1.0;20.0;1.0
8865.0;17.0;Male;Hispanic;1849.0;22.0;Less than high school;No;5500.0;Business and Repair Services;2.0;Urban;South;Never married;1983.0;11.0;2.0;1.0;21.0;1.0
8868.0;15.0;Male;Hispanic;17637.0;13.0;Less than high school;No;18000.0;Personal Services;2.0;Urban;South;Married, together;1980.0;15.0;2.0;1.0;16.0;1.0
8871.0;18.0;Male;Hispanic;26747.0;12.0;High school;No;18000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Never married;1979.0;17.0;2.0;0.0;18.0;1.0
8872.0;16.0;Male;Hispanic;8236.0;39.0;High school;No;14500.0;Professional and Related Services;3.0;Urban;South;Married, together;1984.0;14.0;0.0;0.0;21.0;0.0
8879.0;15.0;Male;Hispanic;37111.0;14.0;High school;No;11000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1982.0;14.0;2.0;0.0;18.0;1.0
8880.0;20.0;Male;Hispanic;29702.0;48.0;College;No;40000.0;Manufacturing;2.0;Urban;South;Married, together;1979.0;18.0;0.0;0.0;20.0;0.0
8886.0;21.0;Male;Hispanic;19334.0;24.0;High school;No;29000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1979.0;17.0;2.0;0.0;21.0;1.0
8891.0;15.0;Male;Hispanic;61727.0;51.0;College;Yes;20000.0;Professional and Related Services;1.0;Urban;West;Never married;1980.0;13.0;2.0;0.0;16.0;1.0
8906.0;18.0;Male;Hispanic;79920.0;31.0;College;No;36000.0;Professional and Related Services;3.0;Urban;South;Never married;1979.0;15.0;0.0;1.0;18.0;0.0
8907.0;17.0;Male;Hispanic;32839.0;24.0;High school;No;9000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1985.0;12.0;1.0;0.0;23.0;1.0
8908.0;19.0;Male;Hispanic;20308.0;27.0;High school;No;16900.0;Construction;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
8911.0;20.0;Male;Hispanic;24157.0;47.0;High school;No;10500.0;Business and Repair Services;2.0;Urban;South;Never married;1979.0;19.0;0.0;0.0;20.0;0.0
8915.0;17.0;Male;Hispanic;28976.0;47.0;Less than high school;No;0.0;Finance, Insurance, and Real Estate;0.0;Urban;South;Never married;1985.0;9.0;1.0;3.0;23.0;1.0
8917.0;19.0;Male;Hispanic;32330.0;46.0;Less than high school;No;29000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
8924.0;14.0;Male;Hispanic;17381.0;21.0;Less than high school;No;18000.0;Personal Services;2.0;Urban;West;Other;1984.0;14.0;0.0;0.0;19.0;0.0
8933.0;20.0;Male;Hispanic;63950.0;35.0;High school;No;40000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1981.0;12.0;0.0;0.0;22.0;0.0
8936.0;15.0;Male;Hispanic;37518.0;29.0;Less than high school;No;10000.0;Construction;3.0;Urban;West;Married, together;1985.0;13.0;0.0;0.0;21.0;0.0
8941.0;15.0;Male;Hispanic;90906.0;51.0;College;No;4000.0;Transportation, Communication, Public Utilities;2.0;Urban;West;Never married;1979.0;17.0;2.0;0.0;15.0;1.0
8943.0;20.0;Male;Hispanic;74375.0;53.0;High school;No;27500.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Married, together;1980.0;18.0;0.0;0.0;21.0;0.0
8947.0;15.0;Male;Hispanic;40526.0;59.0;High school;No;34320.0;Professional and Related Services;2.0;Urban;West;Married, together;1982.0;16.0;0.0;0.0;18.0;0.0
8957.0;17.0;Male;Hispanic;19238.0;40.0;Less than high school;No;8000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1983.0;13.0;2.0;0.0;21.0;1.0
8964.0;14.0;Male;Hispanic;17156.0;11.0;High school;No;33000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1983.0;15.0;0.0;0.0;18.0;0.0
8975.0;14.0;Male;Black;17025.0;31.0;High school;No;12000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1981.0;13.0;3.0;1.0;16.0;1.0
8979.0;17.0;Male;Black;41388.0;45.0;Less than high school;No;10000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1979.0;14.0;4.0;0.0;17.0;1.0
8980.0;19.0;Male;Black;3914.0;24.0;High school;No;23000.0;Personal Services;3.0;Urban;South;Never married;1981.0;14.0;0.0;1.0;21.0;0.0
8984.0;17.0;Male;Black;28297.0;20.0;High school;No;10000.0;Manufacturing;3.0;Urban;South;Never married;1983.0;8.0;4.0;1.0;21.0;1.0
8986.0;20.0;Male;Black;39340.0;45.0;College;No;20000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1979.0;17.0;2.0;0.0;20.0;1.0
8987.0;16.0;Male;Black;1644.0;4.0;High school;No;0.0;Construction;0.0;Urban;Northeast;Never married;1984.0;5.0;3.0;6.0;21.0;1.0
8988.0;15.0;Male;Black;14908.0;14.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Urban;Northeast;Never married;1984.0;5.0;4.0;4.0;20.0;1.0
8990.0;21.0;Male;Black;5472.0;11.0;Less than high school;No;10000.0;Transportation, Communication, Public Utilities;2.0;Urban;South;Never married;1979.0;16.0;1.0;1.0;21.0;1.0
8991.0;19.0;Male;Black;11045.0;34.0;High school;No;37000.0;Business and Repair Services;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
8994.0;18.0;Male;Black;40654.0;44.0;College;No;25000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1985.0;13.0;0.0;0.0;24.0;0.0
8995.0;20.0;Male;Black;33966.0;36.0;High school;No;13000.0;Public Administration;2.0;Urban;South;Never married;1983.0;10.0;3.0;2.0;24.0;1.0
8997.0;21.0;Male;Black;67738.0;47.0;College;No;32000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1979.0;12.0;0.0;0.0;21.0;0.0
8998.0;21.0;Male;Black;3450.0;13.0;High school;No;25000.0;Manufacturing;2.0;Urban;South;Never married;1981.0;11.0;3.0;1.0;23.0;1.0
9008.0;19.0;Male;Black;4559.0;24.0;Less than high school;No;10000.0;Transportation, Communication, Public Utilities;3.0;Urban;South;Never married;1980.0;14.0;3.0;0.0;20.0;1.0
9009.0;18.0;Male;Black;4625.0;4.0;High school;No;5000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1979.0;15.0;2.0;2.0;18.0;1.0
9010.0;17.0;Male;Black;20259.0;6.0;High school;No;29000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1984.0;14.0;0.0;0.0;22.0;0.0
9014.0;21.0;Male;Black;1088.0;22.0;High school;No;20000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1979.0;16.0;1.0;1.0;21.0;1.0
9015.0;20.0;Male;Black;12500.0;33.0;Less than high school;No;20000.0;Wholesale and Retail Trade;3.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;20.0;0.0
9020.0;18.0;Male;Black;33960.0;50.0;High school;No;14783.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1980.0;14.0;2.0;2.0;19.0;1.0
9027.0;20.0;Male;Non-Black, Non-Hispanic;77821.0;48.0;High school;No;42000.0;Wholesale and Retail Trade;2.0;Rural;South;Never married;1979.0;12.0;0.0;0.0;20.0;0.0
9031.0;17.0;Male;Black;4270.0;5.0;High school;No;19500.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1981.0;16.0;1.0;0.0;19.0;1.0
9032.0;16.0;Male;Black;32677.0;41.0;College;No;23000.0;Personal Services;2.0;Urban;South;Never married;1986.0;11.0;0.0;0.0;23.0;0.0
9034.0;17.0;Male;Black;74049.0;24.0;College;No;48000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1979.0;17.0;1.0;1.0;17.0;1.0
9043.0;14.0;Male;Black;0.0;29.0;Less than high school;No;18000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1985.0;9.0;3.0;0.0;20.0;1.0
9044.0;14.0;Male;Black;11650.0;32.0;High school;No;42000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Other;1984.0;14.0;0.0;0.0;19.0;0.0
9058.0;16.0;Male;Black;19026.0;56.0;High school;No;6000.0;Transportation, Communication, Public Utilities;2.0;Rural;South;Never married;1983.0;7.0;5.0;3.0;20.0;1.0
9061.0;14.0;Male;Black;21326.0;35.0;High school;No;4000.0;Manufacturing;1.0;Urban;North central;Never married;1985.0;10.0;3.0;0.0;20.0;1.0
9068.0;17.0;Male;Black;6715.0;23.0;High school;No;6000.0;Manufacturing;2.0;Rural;South;Other;1981.0;15.0;1.0;1.0;19.0;1.0
9072.0;14.0;Male;Black;29399.0;9.0;High school;No;17000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;South;Never married;1983.0;14.0;0.0;1.0;18.0;0.0
9075.0;19.0;Male;Black;46301.0;44.0;College;No;18000.0;Manufacturing;2.0;Rural;South;Married, together;1982.0;14.0;1.0;1.0;22.0;1.0
9076.0;14.0;Male;Black;2222.0;3.0;Less than high school;No;11000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;South;Never married;1982.0;12.0;2.0;2.0;17.0;1.0
9077.0;18.0;Male;Black;13469.0;29.0;High school;No;0.0;Construction;1.0;Rural;South;Never married;1980.0;6.0;6.0;6.0;19.0;1.0
9079.0;16.0;Male;Black;12964.0;14.0;High school;No;755.0;Public Administration;0.0;Rural;South;Never married;1980.0;14.0;4.0;0.0;17.0;1.0
9088.0;20.0;Male;Non-Black, Non-Hispanic;3812.0;35.0;Less than high school;No;18723.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1982.0;9.0;0.0;0.0;23.0;0.0
9090.0;16.0;Male;Black;1715.0;14.0;High school;No;5000.0;Construction;2.0;Rural;South;Married, together;1984.0;5.0;2.0;5.0;21.0;1.0
9093.0;15.0;Male;Black;2004.0;49.0;Less than high school;No;5000.0;Wholesale and Retail Trade;2.0;Rural;South;Married, together;1986.0;11.0;0.0;1.0;22.0;0.0
9094.0;21.0;Male;Black;7223.0;26.0;Less than high school;No;17000.0;Manufacturing;3.0;Rural;South;Other;1979.0;13.0;3.0;3.0;21.0;1.0
9097.0;15.0;Male;Black;17382.0;33.0;College;No;32000.0;Personal Services;2.0;Rural;South;Never married;1979.0;14.0;1.0;3.0;15.0;1.0
9099.0;16.0;Male;Black;59367.0;21.0;College;No;41000.0;Public Administration;2.0;Urban;North central;Never married;1984.0;14.0;0.0;0.0;21.0;0.0
9112.0;15.0;Male;Black;26823.0;45.0;College;No;28500.0;Wholesale and Retail Trade;2.0;Rural;South;Never married;1981.0;17.0;0.0;0.0;17.0;0.0
9114.0;15.0;Male;Black;53274.0;21.0;High school;No;15000.0;Professional and Related Services;2.0;Rural;South;Married, together;1983.0;13.0;2.0;0.0;19.0;1.0
9128.0;19.0;Male;Non-Black, Non-Hispanic;79207.0;18.0;High school;No;14000.0;Personal Services;2.0;Urban;South;Married, together;1979.0;11.0;0.0;1.0;19.0;0.0
9149.0;14.0;Male;Black;7008.0;9.0;High school;No;10504.0;Public Administration;2.0;Rural;South;Never married;1987.0;9.0;2.0;0.0;22.0;1.0
9154.0;22.0;Male;Non-Black, Non-Hispanic;57593.0;81.0;College;No;59387.0;Transportation, Communication, Public Utilities;2.0;Urban;South;Never married;1980.0;11.0;0.0;0.0;23.0;0.0
9158.0;20.0;Male;Non-Black, Non-Hispanic;32309.0;51.0;High school;No;11500.0;Wholesale and Retail Trade;2.0;Rural;North central;Married, together;1979.0;12.0;0.0;0.0;20.0;0.0
9166.0;15.0;Male;Black;15872.0;49.0;High school;No;24000.0;Public Administration;2.0;Urban;South;Other;1981.0;14.0;3.0;0.0;17.0;1.0
9170.0;20.0;Male;Non-Black, Non-Hispanic;27505.0;60.0;High school;No;18000.0;Manufacturing;2.0;Urban;South;Married, together;1979.0;9.0;3.0;0.0;20.0;1.0
9175.0;19.0;Male;Non-Black, Non-Hispanic;32652.0;42.0;High school;No;14000.0;Agriculture, Forestry, Fishing, and Hunting;3.0;Rural;North central;Married, together;1980.0;10.0;1.0;0.0;20.0;1.0
9181.0;16.0;Male;Black;1386.0;7.0;High school;No;0.0;Agriculture, Forestry, Fishing, and Hunting;0.0;Rural;North central;Never married;1985.0;8.0;1.0;2.0;22.0;1.0
9184.0;19.0;Male;Non-Black, Non-Hispanic;26239.0;52.0;Less than high school;No;22500.0;Wholesale and Retail Trade;4.0;Urban;South;Married, together;1979.0;12.0;0.0;0.0;19.0;0.0
9190.0;17.0;Male;Black;23091.0;36.0;High school;No;30000.0;Professional and Related Services;2.0;Rural;North central;Never married;1979.0;15.0;3.0;0.0;17.0;1.0
9194.0;21.0;Male;Black;13782.0;41.0;Less than high school;No;12000.0;Construction;2.0;Urban;North central;Married, together;1979.0;16.0;3.0;0.0;21.0;1.0
9197.0;20.0;Male;Black;41582.0;51.0;College;No;3000.0;Wholesale and Retail Trade;2.0;Rural;North central;Never married;1979.0;15.0;3.0;0.0;20.0;1.0
9198.0;22.0;Male;Black;26461.0;47.0;College;No;900.0;Manufacturing;2.0;Rural;North central;Never married;1986.0;10.0;1.0;1.0;29.0;1.0
9203.0;20.0;Male;Black;12739.0;34.0;High school;No;15000.0;Manufacturing;3.0;Urban;North central;Married, together;1981.0;17.0;0.0;0.0;22.0;0.0
9207.0;20.0;Male;Non-Black, Non-Hispanic;96929.0;49.0;High school;No;43000.0;Public Administration;2.0;Urban;West;Married, together;1979.0;12.0;0.0;0.0;20.0;0.0
9212.0;21.0;Male;Non-Black, Non-Hispanic;75846.0;25.0;High school;No;2000.0;Business and Repair Services;3.0;Urban;North central;Other;1987.0;2.0;0.0;0.0;29.0;0.0
9215.0;18.0;Male;Black;35608.0;38.0;High school;No;17000.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Never married;1981.0;10.0;6.0;1.0;20.0;1.0
9230.0;17.0;Male;Black;88767.0;54.0;High school;No;12480.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1980.0;18.0;0.0;0.0;18.0;0.0
9232.0;19.0;Male;Hispanic;11201.0;16.0;Less than high school;No;4700.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1982.0;8.0;3.0;5.0;22.0;1.0
9263.0;21.0;Male;Hispanic;28265.0;40.0;High school;No;7000.0;Manufacturing;1.0;Urban;Northeast;Never married;1979.0;6.0;5.0;7.0;21.0;1.0
9265.0;17.0;Male;Hispanic;54085.0;53.0;College;No;43000.0;Wholesale and Retail Trade;2.0;Urban;West;Never married;1980.0;18.0;0.0;0.0;18.0;0.0
9266.0;14.0;Male;Hispanic;18993.0;22.0;Less than high school;No;7000.0;Public Administration;4.0;Urban;Northeast;Married, together;1984.0;11.0;2.0;0.0;19.0;1.0
9269.0;17.0;Male;Hispanic;36459.0;34.0;High school;No;0.0;Professional and Related Services;1.0;Urban;Northeast;Never married;1984.0;9.0;1.0;0.0;22.0;1.0
9276.0;18.0;Male;Hispanic;5699.0;22.0;Less than high school;No;23000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;Northeast;Married, together;1986.0;12.0;0.0;0.0;25.0;0.0
9288.0;18.0;Male;Black;12432.0;34.0;Less than high school;No;14500.0;Business and Repair Services;4.0;Rural;South;Never married;1981.0;15.0;1.0;0.0;20.0;1.0
9295.0;15.0;Male;Black;43241.0;36.0;College;No;19250.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1980.0;16.0;1.0;1.0;16.0;1.0
9300.0;17.0;Male;Black;19841.0;38.0;Less than high school;No;25000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Other;1980.0;13.0;1.0;3.0;18.0;1.0
9301.0;20.0;Male;Black;48657.0;49.0;College;No;20000.0;Professional and Related Services;2.0;Urban;Northeast;Other;1979.0;19.0;0.0;0.0;20.0;0.0
9335.0;16.0;Male;Black;25293.0;59.0;High school;No;0.0;Public Administration;0.0;Urban;Northeast;Never married;1981.0;7.0;4.0;6.0;18.0;1.0
9339.0;16.0;Male;Black;36393.0;27.0;Less than high school;No;672.0;Transportation, Communication, Public Utilities;2.0;Urban;Northeast;Never married;1983.0;12.0;1.0;1.0;20.0;1.0
9358.0;16.0;Male;Hispanic;5393.0;38.0;College;No;26000.0;Finance, Insurance, and Real Estate;3.0;Urban;Northeast;Never married;1984.0;13.0;0.0;0.0;21.0;0.0
9367.0;17.0;Male;Black;53979.0;36.0;College;No;33000.0;Professional and Related Services;3.0;Urban;Northeast;Married, together;1979.0;18.0;0.0;0.0;17.0;0.0
9372.0;14.0;Male;Hispanic;11906.0;31.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Urban;Northeast;Never married;1987.0;2.0;2.0;7.0;22.0;1.0
9375.0;17.0;Male;Hispanic;73787.0;45.0;College;No;29000.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1984.0;11.0;0.0;3.0;22.0;0.0
